3.500000000000000000e+01 7.066393338493899989e+01 1.064132655831878651e+02 1.210257682361712614e+04 6.102124628613408674e+01 4.653847564304732742e+01 3.063940442879850679e+01
3.600000000000000000e+01 7.101044322350540483e+01 1.081130025416008351e+02 1.210613695275194186e+04 6.180650126587626403e+01 4.772852632084246949e+01 3.195908502198969714e+01
3.700000000000000000e+01 7.132317121744988242e+01 1.097871721563109872e+02 1.210797023590961544e+04 6.255531052300766959e+01 4.888473258879488270e+01 3.326703061112309712e+01
3.800000000000000000e+01 7.160158751909226282e+01 1.114342464665521817e+02 1.210806889628251156e+04 6.326786526146398160e+01 5.000689461383547041e+01 3.456146510067284083e+01
3.900000000000000000e+01 7.184521015959731471e+01 1.130527067173452451e+02 1.210642519271806304e+04 6.394430097006516434e+01 5.109484150480305686e+01 3.584073965633470493e+01
4.000000000000000000e+01 7.205360602549123428e+01 1.146410462745911190e+02 1.210303137903093375e+04 6.458470573322925645e+01 5.214842488655860109e+01 3.710332456888397701e+01
4.100000000000000000e+01 7.222639164581099180e+01 1.161977735376298142e+02 1.209787969281796541e+04 6.518912796841144086e+01 5.316751364757263332e+01 3.834780129383421610e+01
4.200000000000000000e+01 7.236323404320663144e+01 1.177214148125982405e+02 1.209096238186678602e+04 6.575758360546423376e+01 5.415198966736365094e+01 3.957285478076543939e+01
4.300000000000000000e+01 7.246385182585434848e+01 1.192105171639858554e+02 1.208227177503458188e+04 6.629006276378636642e+01 5.510174443774311470e+01 4.077726609766125421e+01
4.400000000000000000e+01 7.252801648918750743e+01 1.206636512724715971e+02 1.207180039875416696e+04 6.678653598618410570e+01 5.601667651012761695e+01 4.195990539167405586e+01
4.500000000000000000e+01 7.255555414805638748e+01 1.220794143042002275e+02 1.205954114719627250e+04 6.724696009030527932e+01 5.689668961111907919e+01 4.311972525155970715e+01
4.600000000000000000e+01 7.254634779163187375e+01 1.234564328468867274e+02 1.204548751044079108e+04 6.767128374410442859e+01 5.774169132975480068e+01 4.425575448720194061e+01
4.700000000000000000e+01 7.250034010254192651e+01 1.247933659160305240e+02 1.202963385783610829e+04 6.805945276581873316e+01 5.855159238627062734e+01 4.536709229623257755e+01
4.800000000000000000e+01 7.241753691011237493e+01 1.260889080858875815e+02 1.201197578256167799e+04 6.841141524245847449e+01 5.932630638839908244e+01 4.645290288828997660e+01
4.900000000000000000e+01 7.229801124621786812e+01 1.273417927857735776e+02 1.199251049699163377e+04 6.872712658944068664e+01 6.006574993612286306e+01 4.751241049761686241e+01
5.000000000000000000e+01 7.214190806196668859e+01 1.285507958006789409e+02 1.197123728639264118e+04 6.900655451219826375e+01 6.076984321004845668e+01 4.854489487018733485e+01
5.100000000000000000e+01 7.194944948663734863e+01 1.297147389732581928e+02 1.194815800707904054e+04 6.924968393441652381e+01 6.143851091857593616e+01 4.954968716638926196e+01
5.200000000000000000e+01 7.172094039872081339e+01 1.308324941580367806e+02 1.192327760240331008e+04 6.945652210458848685e+01 6.207168333436630547e+01 5.052616612939440444e+01
5.300000000000000000e+01 7.145677456013577000e+01 1.319029875688852087e+02 1.189660467722993963e+04 6.962710362689162480e+01 6.266929806231444644e+01 5.147375500625742006e+01
5.400000000000000000e+01 7.115744048262486388e+01 1.329252041180228616e+02 1.186815204647906467e+04 6.976149559294096036e+01 6.323130161581687503e+01 5.239191834479490240e+01
5.500000000000000000e+01 7.082352761853891820e+01 1.338981924785990429e+02 1.183793732030434148e+04 6.985980288277738737e+01 6.375765179500799462e+01 5.328015984524310511e+01
5.600000000000000000e+01 7.045573174310347042e+01 1.348210699207178607e+02 1.180598342739380314e+04 6.992217336969636676e+01 6.424831979963498441e+01 5.413801995749063423e+01
5.700000000000000000e+01 7.005486028910401330e+01 1.356930276207754673e+02 1.177231914579371914e+04 6.994880323190082549e+01 6.470329285008816100e+01 5.496507417472655277e+01
5.800000000000000000e+01 6.962183587292315678e+01 1.365133361611196392e+02 1.173697953101022722e+04 6.993994215880657350e+01 6.512257709074529544e+01 5.576093178117410076e+01
5.900000000000000000e+01 6.915769986032988470e+01 1.372813508716755564e+02 1.170000634392968459e+04 6.989589845228059062e+01 6.550620038604759543e+01 5.652523450136492045e+01
6.000000000000000000e+01 6.866361333055549210e+01 1.379965174733375193e+02 1.166144833119925715e+04 6.981704388756287472e+01 6.585421563089001040e+01 5.725765603249718794e+01
6.100000000000000000e+01 6.814085705785383595e+01 1.386583773152618733e+02 1.162136144758118462e+04 6.970381814800818177e+01 6.616670392212219554e+01 5.795790150424279119e+01
6.200000000000000000e+01 6.759083043374462818e+01 1.392665726813287961e+02 1.157980901944639118e+04 6.955673312442235101e+01 6.644377790387609650e+01 5.862570727236619916e+01
6.300000000000000000e+01 6.701504635589878944e+01 1.398208514815857200e+02 1.153686168091216132e+04 6.937637612673344734e+01 6.668558521897543301e+01 5.926084130495387825e+01
6.400000000000000000e+01 6.641512697648332164e+01 1.403210717771702036e+02 1.149259735731478759e+04 6.916341306449193382e+01 6.689231179797731386e+01 5.986310336024791212e+01
6.500000000000000000e+01 6.579279557023920688e+01 1.407672056446888291e+02 1.144710102885487686e+04 6.891859049662498649e+01 6.706418523447473490e+01 6.043232576411227086e+01
6.600000000000000000e+01 6.514986686952060779e+01 1.411593421108328243e+02 1.140046440322055241e+04 6.864273662910925111e+01 6.720147788263834343e+01 6.096837428559829419e+01
6.700000000000000000e+01 6.448823737824652369e+01 1.414976900753679274e+02 1.135278558559290104e+04 6.833676229626617271e+01 6.730450994632025186e+01 6.147114903615008785e+01
6.800000000000000000e+01 6.380987147134407422e+01 1.417825793494984907e+02 1.130416849951482800e+04 6.800165965015945346e+01 6.737365210754094846e+01 6.194058582632644772e+01
6.900000000000000000e+01 6.311678917998811755e+01 1.420144617934601285e+02 1.125472239278881352e+04 6.763850114714789186e+01 6.740932802904004006e+01 6.237665730859086466e+01
7.000000000000000000e+01 6.241105082000641602e+01 1.421939109070036977e+02 1.120456115298813893e+04 6.724843669037154825e+01 6.741201644470514509e+01 6.277937446142609446e+01
7.100000000000000000e+01 6.169474290825233709e+01 1.423216206860502098e+02 1.115380266386816947e+04 6.683269025306360334e+01 6.738225274345494142e+01 6.314878788025675505e+01
7.200000000000000000e+01 6.096996094427084500e+01 1.423984029601959094e+02 1.110256797277893565e+04 6.639255468328072141e+01 6.732063015215747726e+01 6.348498941215560620e+01
7.300000000000000000e+01 6.023879715960199377e+01 1.424251851705833758e+02 1.105098069393876904e+04 6.592938756141069234e+01 6.722780054526836579e+01 6.378811320565475285e+01
7.400000000000000000e+01 5.950332312533155488e+01 1.424030056669466262e+02 1.099916610281468456e+04 6.544460410600902378e+01 6.710447460066859549e+01 6.405833729809771171e+01
7.500000000000000000e+01 5.876557722320727351e+01 1.423330092814594821e+02 1.094725044446636821e+04 6.493967102247363243e+01 6.695142145821340307e+01 6.429588461082589390e+01
7.600000000000000000e+01 5.802755004895179525e+01 1.422164414415304634e+02 1.089536010484970939e+04 6.441609874241837019e+01 6.676946787141517348e+01 6.450102413197122075e+01
7.700000000000000000e+01 5.729117274776419322e+01 1.420546419412104910e+02 1.084362088490314454e+04 6.387543382129567959e+01 6.655949674368490321e+01 6.467407169762959995e+01
7.800000000000000000e+01 5.655830570944471702e+01 1.418490380300773097e+02 1.079215725511904020e+04 6.331925077558980774e+01 6.632244524698347732e+01 6.481539070660116408e+01
7.900000000000000000e+01 5.583072889513213255e+01 1.416011369058648484e+02 1.074109165037441744e+04 6.274914367451136599e+01 6.605930235194686873e+01 6.492539257155199550e+01
8.000000000000000000e+01 5.511013357121043299e+01 1.413125181071665111e+02 1.069054380785135618e+04 6.216671803544058861e+01 6.577110595089114042e+01 6.500453686119793417e+01
8.100000000000000000e+01 5.439811525774818080e+01 1.409848252121923338e+02 1.064063012314891421e+04 6.157358225721618794e+01 6.545893945807580394e+01 6.505333127524342274e+01
8.200000000000000000e+01 5.369616845237503355e+01 1.406197578625892959e+02 1.059146307432855974e+04 6.097133983147266889e+01 6.512392816435074394e+01 6.507233124479677144e+01
8.300000000000000000e+01 5.300568241882773890e+01 1.402190630346016746e+02 1.054315065931520985e+04 6.036158104843724459e+01 6.476723503053887043e+01 6.506213935706279017e+01
8.400000000000000000e+01 5.232793867964648626e+01 1.397845271673868126e+02 1.049579591699712000e+04 5.974587601559920103e+01 6.439005651593400614e+01 6.502340435430680543e+01
8.500000000000000000e+01 5.166410952227522557e+01 1.393179674894122115e+02 1.044949646126816515e+04 5.912576712993671180e+01 6.399361778938285994e+01 6.495681998362367437e+01
8.600000000000000000e+01 5.101525753884617842e+01 1.388212243471170666e+02 1.040434409124054037e+04 5.850276292645074960e+01 6.357916812967836506e+01 6.486312348756041501e+01
8.700000000000000000e+01 5.038233658332374176e+01 1.382961530636038958e+02 1.036042443444423952e+04 5.787833174295111149e+01 6.314797587709856685e+01 6.474309385899728397e+01
8.800000000000000000e+01 4.976619327008697269e+01 1.377446166633571352e+02 1.031781665454102767e+04 5.725389652029939214e+01 6.270132361894666673e+01 6.459754982409424429e+01
8.900000000000000000e+01 4.916756960206823379e+01 1.371684785131959643e+02 1.027659320198032947e+04 5.663082979615167289e+01 6.224050311107106381e+01 6.442734760257026494e+01
9.000000000000000000e+01 4.858710607640007595e+01 1.365695956323444307e+02 1.023681962338090307e+04 5.601044957456923612e+01 6.176681041125886651e+01 6.423337843991910745e+01
9.100000000000000000e+01 4.802534538426019139e+01 1.359498122733670868e+02 1.019855442134843906e+04 5.539401567806091009e+01 6.128154099253675469e+01 6.401656596434523294e+01
9.200000000000000000e+01 4.748273662583693522e+01 1.353109540066782301e+02 1.016184896826841396e+04 5.478272679307202253e+01 6.078598499564566993e+01 6.377786334286010117e+01
9.300000000000000000e+01 4.695963983889239302e+01 1.346548222619632611e+02 1.012674747756720717e+04 5.417771805081734726e+01 6.028142272198229534e+01 6.351825032437528762e+01
9.400000000000000000e+01 4.645633093712207540e+01 1.339831892161117537e+02 1.009328701518675371e+04 5.358005913306970314e+01 5.976912016800648786e+01 6.323873012155917195e+01
9.500000000000000000e+01 4.597300655660794177e+01 1.332977933478623243e+02 1.006149757949178456e+04 5.299075304991955448e+01 5.925032498373318646e+01 6.294032624693397793e+01
9.600000000000000000e+01 4.550978935840042539e+01 1.326003352559572193e+02 1.003140221838271646e+04 5.241073524898787639e+01 5.872626254817091507e+01 6.262407927841518784e+01
9.700000000000000000e+01 4.506673333619198729e+01 1.318924740008188223e+02 1.000301719799294551e+04 5.184087334916398504e+01 5.819813226297837616e+01 6.229104352267957978e+01
9.800000000000000000e+01 4.464382863545223756e+01 1.311758240075772619e+02 9.976352217551309877e+03 5.128196734798352452e+01 5.766710427536916228e+01 6.194228372638232116e+01
9.900000000000000000e+01 4.424100700270980724e+01 1.304519522234268436e+02 9.951410665413988681e+03 5.073475008236346895e+01 5.713431640077821072e+01 6.157887177123520672e+01
1.000000000000000000e+02 4.385814683201713393e+01 1.297223757649678362e+02 9.928189912120307781e+03 5.019988812086221941e+01 5.660087139259971423e+01 6.120188340598826215e+01
1.010000000000000000e+02 4.349507805823780870e+01 1.289885599797966620e+02 9.906681639107322553e+03 4.967798305137325343e+01 5.606783446970910489e+01 6.081239501550581394e+01
1.020000000000000000e+02 4.315158702506526112e+01 1.282519168325675025e+02 9.886872191682985431e+03 4.916957296199448990e+01 5.553623118130956726e+01 6.041148048163619677e+01
1.030000000000000000e+02 4.282742099914847955e+01 1.275138037302918690e+02 9.868742949080758990e+03 4.867513419653310081e+01 5.500704563663013147e+01 6.000020821266322457e+01
1.040000000000000000e+02 4.252229273417619737e+01 1.267755225750815669e+02 9.852270726067245050e+03 4.819508337455104652e+01 5.448121890371377418e+01 5.957963813807130293e+01
1.050000000000000000e+02 4.223588474715856478e+01 1.260383191720496683e+02 9.837428181562840109e+03 4.772977958783774710e+01 5.395964775542582004e+01 5.915081887690815421e+01
1.060000000000000000e+02 4.196785333347325775e+01 1.253033829508186017e+02 9.824184232522331513e+03 4.727952676101161700e+01 5.344318371657416122e+01 5.871478506169735567e+01
1.070000000000000000e+02 4.171783239932852183e+01 1.245718469393923016e+02 9.812504469715899177e+03 4.684457613030979672e+01 5.293263237343578709e+01 5.827255480433449009e+01
1.080000000000000000e+02 4.148543688355785264e+01 1.238447879731898951e+02 9.802351550242150552e+03 4.642512870138586578e+01 5.242875296114014816e+01 5.782512743179951542e+01
1.090000000000000000e+02 4.127026630959554865e+01 1.231232271130225371e+02 9.793685620487956839e+03 4.602133800839789046e+01 5.193225811585840290e+01 5.737348114035456348e+01
1.100000000000000000e+02 4.107190780776186756e+01 1.224081302924405179e+02 9.786464696155979254e+03 4.563331275186443747e+01 5.144381393545967995e+01 5.691857101888070503e+01
1.110000000000000000e+02 4.088993905798822937e+01 1.217004091447716405e+02 9.780645043505775902e+03 4.526111956695274330e+01 5.096404022893658947e+01 5.646132714068232161e+01
1.120000000000000000e+02 4.072393086835554499e+01 1.210009219715628603e+02 9.776181525732399678e+03 4.490478569402085895e+01 5.049351096684248574e+01 5.600265291901963849e+01
1.130000000000000000e+02 4.057344959051375355e+01 1.203104748755160500e+02 9.773027935684154727e+03 4.456430169737996039e+01 5.003275493508798633e+01 5.554342360153547986e+01
1.140000000000000000e+02 4.043805902523772744e+01 1.196298227517258681e+02 9.771137264659437278e+03 4.423962373382903479e+01 4.958225632759710777e+01 5.508448507506741265e+01
1.150000000000000000e+02 4.031732301002578112e+01 1.189596711308568899e+02 9.770462092224917797e+03 4.393067717986311749e+01 4.914245600611459253e+01 5.462665226838943511e+01
1.160000000000000000e+02 4.021080695369277436e+01 1.183006772848603134e+02 9.770954790524401687e+03 4.363735860439883396e+01 4.871375239708862637e+01 5.417070839513010583e+01
1.170000000000000000e+02 4.011807885057583434e+01 1.176534515684035398e+02 9.772567682573058846e+03 4.335953770077722425e+01 4.829650268014309944e+01 5.371740453111265623e+01
1.180000000000000000e+02 4.003871104385392243e+01 1.170185591741770992e+02 9.775253326766394821e+03 4.309706035044355588e+01 4.789102412160652733e+01 5.326745855244303840e+01
1.190000000000000000e+02 3.997228134734952931e+01 1.163965216207227797e+02 9.778964695412925721e+03 4.284975081827332843e+01 4.749759534890566925e+01 5.282155464808678857e+01
1.200000000000000000e+02 3.991837375436421809e+01 1.157878184520041884e+02 9.783655312177912492e+03 4.261741394806097105e+01 4.711645787060609081e+01 5.238034314098114663e+01
1.210000000000000000e+02 3.987657950719739830e+01 1.151928887493987759e+02 9.789279399279997961e+03 4.239983719505549686e+01 4.674781756037845071e+01 5.194444019318189731e+01
1.220000000000000000e+02 3.984649781297181903e+01 1.146121327577306488e+02 9.795791997656489912e+03 4.219679264395183083e+01 4.639184621481605575e+01 5.151442771356815342e+01
1.230000000000000000e+02 3.982773606773270814e+01 1.140459135353518292e+02 9.803149042530509178e+03 4.200803885038637731e+01 4.604868312116776252e+01 5.109085356304085224e+01
1.240000000000000000e+02 3.981991035221859931e+01 1.134945585353273714e+02 9.811307453580937363e+03 4.183332265625367086e+01 4.571843662668848651e+01 5.067423166092524411e+01
1.250000000000000000e+02 3.982264573546247277e+01 1.129583611698127754e+02 9.820225197793020925e+03 4.167238083825329653e+01 4.540118574225342485e+01 5.026504227051529483e+01
1.260000000000000000e+02 3.983557642449699188e+01 1.124375823440424540e+02 9.829861326909527634e+03 4.152494157942014397e+01 4.509698177683345932e+01 4.986373245255444431e+01
1.270000000000000000e+02 3.985834578669901163e+01 1.119324519719190789e+02 9.840176012820040341e+03 4.139072592709489129e+01 4.480584989754424186e+01 4.947071655612857199e+01
1.280000000000000000e+02 3.989060634834395813e+01 1.114431704393395108e+02 9.851130568063048486e+03 4.126944909304197751e+01 4.452779070919769566e+01 4.908637680623172628e+01
1.290000000000000000e+02 3.993201971003897199e+01 1.109699100236414608e+02 9.862687455969313305e+03 4.116082164774954322e+01 4.426278180275621565e+01 4.871106397066046867e+01
1.300000000000000000e+02 3.998225639299665346e+01 1.105128162552591107e+02 9.874810290433322734e+03 4.106455058884793630e+01 4.401077926498356163e+01 4.834509810723283607e+01
1.310000000000000000e+02 4.004099562798817402e+01 1.100720092515973505e+02 9.887463831100916650e+03 4.098034035384198859e+01 4.377171915315762618e+01 4.798876935168973290e+01
1.320000000000000000e+02 4.010792516658379725e+01 1.096475850232085634e+02 9.900613977356872056e+03 4.090789378684129929e+01 4.354551895845445841e+01 4.764233871695750366e+01
1.330000000000000000e+02 4.018274089161801044e+01 1.092396166120659586e+02 9.914227735575688712e+03 4.084691275759354312e+01 4.333207893462022753e+01 4.730603911000598316e+01
1.340000000000000000e+02 4.026514660921086630e+01 1.088481553321267086e+02 9.928273210913350340e+03 4.079709904237950013e+01 4.313128348834755599e+01 4.698007614878514460e+01
1.350000000000000000e+02 4.035485366482039638e+01 1.084732318342817763e+02 9.942719573790696813e+03 4.075815485271268557e+01 4.294300243080595436e+01 4.666462918730088205e+01
1.360000000000000000e+02 4.045158061226522506e+01 1.081148571827331750e+02 9.957537035564315374e+03 4.072978343178466076e+01 4.276709220475476769e+01 4.635985227207795845e+01
1.370000000000000000e+02 4.055505284235515973e+01 1.077730238798504274e+02 9.972696817057050794e+03 4.071168954889838432e+01 4.260339707857772140e+01 4.606587515447965586e+01
1.380000000000000000e+02 4.066500223534414715e+01 1.074477067698729940e+02 9.988171116620727844e+03 4.070357984935419182e+01 4.245175020810974331e+01 4.578280430664491973e+01
1.390000000000000000e+02 4.078116679767457953e+01 1.071388640163356456e+02 1.000393307897793420e+04 4.070516329643918141e+01 4.231197477313869371e+01 4.551072393094139557e+01
1.400000000000000000e+02 4.090329029680962236e+01 1.068464378649044875e+02 1.001995676067349086e+04 4.071615135201520275e+01 4.218388486429460471e+01 4.524969698820938646e+01
1.410000000000000000e+02 4.103112190426947592e+01 1.065703555501529394e+02 1.003621709839929827e+04 4.073625833678752173e+01 4.206728653658920081e+01 4.499976620642154757e+01
1.420000000000000000e+02 4.116441584827583000e+01 1.063105299337123739e+02 1.005268987553021725e+04 4.076520148709939662e+01 4.196197853200010996e+01 4.476095507965898435e+01
1.430000000000000000e+02 4.130293104822293770e+01 1.060668604252262242e+02 1.006935168933084969e+04 4.080270132052234544e+01 4.186775335741396731e+01 4.453326889265976973e+01
1.440000000000000000e+02 4.144643083064962497e+01 1.058392335257391892e+02 1.008617992098688410e+04 4.084848161276794087e+01 4.178439788825710366e+01 4.431669566583670417e+01
1.450000000000000000e+02 4.159468262107668579e+01 1.056275233615605629e+02 1.010315270327160579e+04 4.090226934654624813e+01 4.171169396734277512e+01 4.411120712803722199e+01
1.460000000000000000e+02 4.174745759272074963e+01 1.054315923110403332e+02 1.012024888622595790e+04 4.096379475349487365e+01 4.164941911554062415e+01 4.391675971542891688e+01
1.470000000000000000e+02 4.190453043442860803e+01 1.052512918459497371e+02 1.013744801974099573e+04 4.103279175516484401e+01 4.159734741782460787e+01 4.373329532993524538e+01
1.480000000000000000e+02 4.206567903838076461e+01 1.050864627777585270e+02 1.015473031623577845e+04 4.110899755502322250e+01 4.155524979141797104e+01 4.356074234761480568e+01
1.490000000000000000e+02 4.223068425482588140e+01 1.049369358270218697e+02 1.017207662662699113e+04 4.119215271631099284e+01 4.152289457053721122e+01 4.339901645152096421e+01
1.500000000000000000e+02 4.239932966367555878e+01 1.048025321745571148e+02 1.018946841794821194e+04 4.128200123764392515e+01 4.150004805757009052e+01 4.324802143423482903e+01
1.510000000000000000e+02 4.257140133232935142e+01 1.046830637845352783e+02 1.020688774534483127e+04 4.137829032988947375e+01 4.148647483330604047e+01 4.310765004985293558e+01
1.520000000000000000e+02 4.274668772512613657e+01 1.045783338755457521e+02 1.022431723221332868e+04 4.148077041571237800e+01 4.148193827774685616e+01 4.297778474039898811e+01
1.530000000000000000e+02 4.292497949711697913e+01 1.044881372740750436e+02 1.024174004777977461e+04 4.158919499637974582e+01 4.148620087251786259e+01 4.285829840547361869e+01
1.540000000000000000e+02 4.310606929600051274e+01 1.044122607972962271e+02 1.025913988682474883e+04 4.170332059754261422e+01 4.149902450575307000e+01 4.274905509710747253e+01
1.550000000000000000e+02 4.328975154080957566e+01 1.043504836575991988e+02 1.027650095102959312e+04 4.182290678664200811e+01 4.152017074974925492e+01 4.264991064993586178e+01
1.560000000000000000e+02 4.347582236120148735e+01 1.043025777218928312e+02 1.029380793091405030e+04 4.194771595646859197e+01 4.154940110306118584e+01 4.256071336791823256e+01
1.570000000000000000e+02 4.366407948205890932e+01 1.042683078592358186e+02 1.031104599022896946e+04 4.207751328204122387e+01 4.158647725412804164e+01 4.248130461635195587e+01
1.580000000000000000e+02 4.385432208167279811e+01 1.042474322531127342e+02 1.032820074875351020e+04 4.221206662255946185e+01 4.163116129312338387e+01 4.241151944558741604e+01
1.590000000000000000e+02 4.404635076504995084e+01 1.042397026338608725e+02 1.034525826984993728e+04 4.235114639402043935e+01 4.168321583061558044e+01 4.235118707720815934e+01
1.600000000000000000e+02 4.423996765042173962e+01 1.042448645492904546e+02 1.036220504536917906e+04 4.249452543224493439e+01 4.174240427927663433e+01 4.230013140561426610e+01
1.610000000000000000e+02 4.443497617921821075e+01 1.042626576367224516e+02 1.037902798433915268e+04 4.264197894649667120e+01 4.180849089763069060e+01 4.225817151600870858e+01
1.620000000000000000e+02 4.463118093055176416e+01 1.042928159285577863e+02 1.039571440138876642e+04 4.279328451898618368e+01 4.188124087108603533e+01 4.222512218497180925e+01
1.630000000000000000e+02 4.482838775996906122e+01 1.043350680424259878e+02 1.041225200618314375e+04 4.294822193936551002e+01 4.196042046644387824e+01 4.220079426717934723e+01
1.640000000000000000e+02 4.502640380634249340e+01 1.043891374166697403e+02 1.042862889380757770e+04 4.310657313085116726e+01 4.204579713175211708e+01 4.218499508842647572e+01
1.650000000000000000e+02 4.522503750206279705e+01 1.044547425323554677e+02 1.044483353613384497e+04 4.326812207561691537e+01 4.213713955630029062e+01 4.217752883345049497e+01
